Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CL0035842,C0908660,V0908660,10000,28-11-2025,1
CL0035843,C0908661,V0908661,10000,28-11-2025,1
CL0035844,C0908662,V0908662,10000,28-11-2025,1
CL0035845,C0908663,V0908663,10000,28-11-2025,1
CL0035846,C0908664,V0908664,10000,28-11-2025,1
CL0035847,C0908665,V0908665,10000,28-11-2025,1
CL0035848,C0908666,V0908666,10000,28-11-2025,1
CL0035849,C0908667,V0908667,10000,28-11-2025,1
CL0035850,C0908668,V0908668,10000,28-11-2025,1
CL0035851,C0908669,V0908669,10000,28-11-2025,1
CL0035852,C0908670,V0908670,10000,28-11-2025,1
CL0035853,C0908671,V0908671,10000,28-11-2025,1
CL0035854,C0908672,V0908672,10000,28-11-2025,1
CL0035855,C0908673,V0908673,10000,28-11-2025,1
CL0035856,C0908674,V0908674,10000,28-11-2025,1
CL0035857,C0908675,V0908675,10000,28-11-2025,1
CL0035858,C0908676,V0908676,10000,28-11-2025,1
CL0035859,C0908677,V0908677,10000,28-11-2025,1
CL0035860,C0908678,V0908678,10000,28-11-2025,1
CL0035861,C0908679,V0908679,10000,28-11-2025,1
CL0035862,C0908680,V0908680,10000,28-11-2025,1
CL0035863,C0908681,V0908681,10000,28-11-2025,1
CL0035864,C0908682,V0908682,10000,28-11-2025,1
CL0035865,C0908683,V0908683,10000,28-11-2025,1
CL0035866,C0908684,V0908684,10000,28-11-2025,1
CL0035867,C0908685,V0908685,10000,28-11-2025,1
CL0035868,C0908686,V0908686,10000,28-11-2025,1
CL0035869,C0908687,V0908687,10000,28-11-2025,1
CL0035870,C0908688,V0908688,10000,28-11-2025,1
CL0035871,C0908689,V0908689,10000,28-11-2025,1
CL0035872,C0908690,V0908690,10000,28-11-2025,1
CL0035873,C0908691,V0908691,10000,28-11-2025,1
CL0035874,C0908692,V0908692,10000,28-11-2025,1
CL0035875,C0908693,V0908693,10000,28-11-2025,1
CL0035876,C0908694,V0908694,10000,28-11-2025,1
CL0035877,C0908695,V0908695,10000,28-11-2025,1
CL0035878,C0908696,V0908696,10000,28-11-2025,1
CL0035879,C0908697,V0908697,10000,28-11-2025,1
CL0035880,C0908698,V0908698,10000,28-11-2025,1
CL0035881,C0908699,V0908699,10000,28-11-2025,1
CL0035882,C0908700,V0908700,10000,28-11-2025,1
CL0035883,C0908701,V0908701,10000,28-11-2025,1
CL0035884,C0908702,V0908702,10000,28-11-2025,1
CL0035885,C0908703,V0908703,10000,28-11-2025,1
CL0035886,C0908704,V0908704,10000,28-11-2025,1
CL0035887,C0908705,V0908705,10000,28-11-2025,1
CL0035888,C0908706,V0908706,10000,28-11-2025,1
CL0035889,C0908707,V0908707,10000,28-11-2025,1
CL0035890,C0908708,V0908708,10000,28-11-2025,1
CL0035891,C0908709,V0908709,10000,28-11-2025,1
CL0035892,C0908710,V0908710,10000,28-11-2025,1
CL0035893,C0908711,V0908711,10000,28-11-2025,1
CL0035894,C0908712,V0908712,10000,28-11-2025,1
CL0035895,C0908713,V0908713,10000,28-11-2025,1
CL0035896,C0908714,V0908714,10000,28-11-2025,1
CL0035897,C0908715,V0908715,10000,28-11-2025,1
CL0035898,C0908716,V0908716,10000,28-11-2025,1
CL0035899,C0908717,V0908717,10000,28-11-2025,1
CL0035900,C0908718,V0908718,10000,28-11-2025,1
CL0035901,C0908719,V0908719,10000,28-11-2025,1
CL0035902,C0908720,V0908720,10000,28-11-2025,1
CL0035903,C0908721,V0908721,10000,28-11-2025,1
CL0035904,C0908722,V0908722,10000,28-11-2025,1
CL0035905,C0908723,V0908723,10000,28-11-2025,1
CL0035906,C0908724,V0908724,10000,28-11-2025,1
CL0035907,C0908725,V0908725,10000,28-11-2025,1
CL0035908,C0908726,V0908726,10000,28-11-2025,1
CL0035909,C0908727,V0908727,10000,28-11-2025,1
CL0035910,C0908728,V0908728,10000,28-11-2025,1
CL0035911,C0908729,V0908729,10000,28-11-2025,1
CL0035912,C0908730,V0908730,10000,28-11-2025,1
CL0035913,C0908731,V0908731,10000,28-11-2025,1
CL0035914,C0908732,V0908732,10000,28-11-2025,1
CL0035915,C0908733,V0908733,10000,28-11-2025,1
CL0035916,C0908734,V0908734,10000,28-11-2025,1
CL0035917,C0908735,V0908735,10000,28-11-2025,1
CL0035918,C0908736,V0908736,10000,28-11-2025,1
CL0035919,C0908737,V0908737,10000,28-11-2025,1
CL0035920,C0908738,V0908738,10000,28-11-2025,1
CL0035921,C0908739,V0908739,10000,28-11-2025,1
CL0035922,C0908740,V0908740,10000,28-11-2025,1
CL0035923,C0908741,V0908741,10000,28-11-2025,1
CL0035924,C0908742,V0908742,10000,28-11-2025,1
CL0035925,C0908743,V0908743,10000,28-11-2025,1
CL0035926,C0908744,V0908744,10000,28-11-2025,1
CL0035927,C0908745,V0908745,10000,28-11-2025,1
CL0035928,C0908746,V0908746,10000,28-11-2025,1
CL0035929,C0908747,V0908747,10000,28-11-2025,1
CL0035930,C0908748,V0908748,10000,28-11-2025,1
CL0035931,C0908749,V0908749,10000,28-11-2025,1
CL0035932,C0908750,V0908750,10000,28-11-2025,1
CL0035933,C0908751,V0908751,10000,28-11-2025,1
CL0035934,C0908752,V0908752,10000,28-11-2025,1
CL0035935,C0908753,V0908753,10000,28-11-2025,1
CL0035936,C0908754,V0908754,10000,28-11-2025,1
CL0035937,C0908755,V0908755,10000,28-11-2025,1
CL0035938,C0908756,V0908756,10000,28-11-2025,1
CL0035939,C0908757,V0908757,10000,28-11-2025,1
CL0035940,C0908758,V0908758,10000,28-11-2025,1
CL0035941,C0908759,V0908759,10000,28-11-2025,1
CL0035942,C0908760,V0908760,10000,28-11-2025,1
CL0035943,C0908761,V0908761,10000,28-11-2025,1
CL0035944,C0908762,V0908762,10000,28-11-2025,1
CL0035945,C0908763,V0908763,10000,28-11-2025,1
CL0035946,C0908764,V0908764,10000,28-11-2025,1
CL0035947,C0908765,V0908765,10000,28-11-2025,1
CL0035948,C0908766,V0908766,10000,28-11-2025,1
CL0035949,C0908767,V0908767,10000,28-11-2025,1
CL0035950,C0908768,V0908768,10000,28-11-2025,1
CL0035951,C0908769,V0908769,10000,28-11-2025,1
CL0035952,C0908770,V0908770,10000,28-11-2025,1
CL0035953,C0908771,V0908771,10000,28-11-2025,1
CL0035954,C0908772,V0908772,10000,28-11-2025,1
CL0035955,C0908773,V0908773,10000,28-11-2025,1
CL0035956,C0908774,V0908774,10000,28-11-2025,1
CL0035957,C0908775,V0908775,10000,28-11-2025,1
CL0035958,C0908776,V0908776,10000,28-11-2025,1
CL0035959,C0908777,V0908777,10000,28-11-2025,1
CL0035960,C0908778,V0908778,10000,28-11-2025,1
CL0035961,C0908779,V0908779,10000,28-11-2025,1
CL0035962,C0908780,V0908780,10000,28-11-2025,1
CL0035963,C0908781,V0908781,10000,28-11-2025,1
CL0035964,C0908782,V0908782,10000,28-11-2025,1
CL0035965,C0908783,V0908783,10000,28-11-2025,1
CL0035966,C0908784,V0908784,10000,28-11-2025,1
CL0035967,C0908785,V0908785,10000,28-11-2025,1
CL0035968,C0908786,V0908786,10000,28-11-2025,1
CL0035969,C0908787,V0908787,10000,28-11-2025,1
CL0035970,C0908788,V0908788,10000,28-11-2025,1
CL0035971,C0908789,V0908789,10000,28-11-2025,1
CL0035972,C0908790,V0908790,10000,28-11-2025,1
CL0035973,C0908791,V0908791,10000,28-11-2025,1
CL0035974,C0908792,V0908792,10000,28-11-2025,1
CL0035975,C0908793,V0908793,10000,28-11-2025,1
CL0035976,C0908794,V0908794,10000,28-11-2025,1
CL0035977,C0908795,V0908795,10000,28-11-2025,1
CL0035978,C0908796,V0908796,10000,28-11-2025,1
CL0035979,C0908797,V0908797,10000,28-11-2025,1
CL0035980,C0908798,V0908798,10000,28-11-2025,1
CL0035981,C0908799,V0908799,10000,28-11-2025,1
CL0035982,C0908800,V0908800,10000,28-11-2025,1
CL0035983,C0908801,V0908801,10000,28-11-2025,1
CL0035984,C0908802,V0908802,10000,28-11-2025,1
CL0035985,C0909568,V0909568,10000,28-11-2025,1
CL0035986,C0909569,V0909569,10000,28-11-2025,1
CL0035987,C0909570,V0909570,10000,28-11-2025,1
CL0035988,C0909571,V0909571,10000,28-11-2025,1
CL0035989,C0909572,V0909572,10000,28-11-2025,1
CL0035990,C0909573,V0909573,10000,28-11-2025,1
CL0035991,C0909574,V0909574,10000,28-11-2025,1
CL0035992,C0909575,V0909575,10000,28-11-2025,1
CL0035993,C0909576,V0909576,10000,28-11-2025,1
CL0035994,C0909577,V0909577,10000,28-11-2025,1
CL0035995,C0909578,V0909578,10000,28-11-2025,1
CL0035996,C0909579,V0909579,10000,28-11-2025,1
CL0035997,C0909580,V0909580,10000,28-11-2025,1
CL0035998,C0909581,V0909581,10000,28-11-2025,1
CL0035999,C0909582,V0909582,10000,28-11-2025,1
CL0036000,C0909583,V0909583,10000,28-11-2025,1
CL0036001,C0909584,V0909584,10000,28-11-2025,1
CL0036002,C0909585,V0909585,10000,28-11-2025,1
CL0036003,C0909586,V0909586,10000,28-11-2025,1
CL0036004,C0909587,V0909587,10000,28-11-2025,1
CL0036005,C0909588,V0909588,10000,28-11-2025,1
CL0036006,C0909589,V0909589,10000,28-11-2025,1
CL0036007,C0909590,V0909590,10000,28-11-2025,1
CL0036008,C0909591,V0909591,10000,28-11-2025,1
CL0036009,C0909592,V0909592,10000,28-11-2025,1
CL0036010,C0909593,V0909593,10000,28-11-2025,1
CL0036011,C0909594,V0909594,10000,28-11-2025,1
CL0036012,C0909595,V0909595,10000,28-11-2025,1
CL0036013,C0909596,V0909596,10000,28-11-2025,1
CL0036014,C0909597,V0909597,10000,28-11-2025,1
CL0036015,C0909598,V0909598,10000,28-11-2025,1
CL0036016,C0909599,V0909599,10000,28-11-2025,1
CL0036017,C0909600,V0909600,10000,28-11-2025,1
CL0036018,C0909601,V0909601,10000,28-11-2025,1
CL0036019,C0909602,V0909602,10000,28-11-2025,1
CL0036020,C0909603,V0909603,10000,28-11-2025,1
CL0036021,C0909604,V0909604,10000,28-11-2025,1
CL0036022,C0909605,V0909605,10000,28-11-2025,1
CL0036023,C0909606,V0909606,10000,28-11-2025,1
CL0036024,C0909607,V0909607,10000,28-11-2025,1
CL0036025,C0909608,V0909608,10000,28-11-2025,1
CL0036026,C0909609,V0909609,10000,28-11-2025,1
CL0036027,C0909610,V0909610,10000,28-11-2025,1
CL0036028,C0909611,V0909611,10000,28-11-2025,1
CL0036029,C0909612,V0909612,10000,28-11-2025,1
CL0036030,C0909613,V0909613,10000,28-11-2025,1
CL0036031,C0909614,V0909614,10000,28-11-2025,1
CL0036032,C0909615,V0909615,10000,28-11-2025,1
CL0036033,C0909616,V0909616,10000,28-11-2025,1
CL0036034,C0909617,V0909617,10000,28-11-2025,1
CL0036035,C0909618,V0909618,10000,28-11-2025,1
CL0036036,C0909619,V0909619,10000,28-11-2025,1
CL0036037,C0909620,V0909620,10000,28-11-2025,1
CL0036038,C0909621,V0909621,10000,28-11-2025,1
CL0036039,C0909622,V0909622,10000,28-11-2025,1
CL0036040,C0909623,V0909623,10000,28-11-2025,1
CL0036041,C0909624,V0909624,10000,28-11-2025,1
CL0036042,C0909625,V0909625,10000,28-11-2025,1
CL0036043,C0909626,V0909626,10000,28-11-2025,1
CL0036044,C0909627,V0909627,10000,28-11-2025,1
CL0036045,C0909628,V0909628,10000,28-11-2025,1
CL0036046,C0909629,V0909629,10000,28-11-2025,1
CL0036047,C0909630,V0909630,10000,28-11-2025,1
CL0036048,C0909631,V0909631,10000,28-11-2025,1
CL0036049,C0909632,V0909632,10000,28-11-2025,1
CL0036050,C0909633,V0909633,10000,28-11-2025,1
CL0036051,C0909634,V0909634,10000,28-11-2025,1
CL0036052,C0909635,V0909635,10000,28-11-2025,1
CL0036053,C0909636,V0909636,10000,28-11-2025,1
CL0036054,C0909637,V0909637,10000,28-11-2025,1
CL0036055,C0909638,V0909638,10000,28-11-2025,1
CL0036056,C0909639,V0909639,10000,28-11-2025,1
CL0036057,C0909640,V0909640,10000,28-11-2025,1
CL0036058,C0909641,V0909641,10000,28-11-2025,1
CL0036059,C0909642,V0909642,10000,28-11-2025,1
CL0036060,C0909643,V0909643,10000,28-11-2025,1
CL0036061,C0909644,V0909644,10000,28-11-2025,1
CL0036062,C0909645,V0909645,10000,28-11-2025,1
CL0036063,C0909646,V0909646,10000,28-11-2025,1
CL0036064,C0909647,V0909647,10000,28-11-2025,1
CL0036065,C0909648,V0909648,10000,28-11-2025,1
CL0036066,C0909649,V0909649,10000,28-11-2025,1
CL0036067,C0931701,V0931701,10000,07-12-2025,1
CL0036068,C0931702,V0931702,10000,07-12-2025,1
CL0036069,C0931703,V0931703,10000,07-12-2025,1
CL0036070,C0931704,V0931704,10000,07-12-2025,1
CL0036071,C0931705,V0931705,10000,07-12-2025,1
CL0036072,C0931706,V0931706,10000,07-12-2025,1
CL0036073,C0931707,V0931707,10000,07-12-2025,1
CL0036074,C0931708,V0931708,10000,07-12-2025,1
CL0036075,C0931709,V0931709,10000,07-12-2025,1
CL0036076,C0931710,V0931710,10000,07-12-2025,1
CL0036077,C0931711,V0931711,10000,07-12-2025,1
CL0036078,C0931712,V0931712,10000,07-12-2025,1
CL0036079,C0931713,V0931713,10000,07-12-2025,1
CL0036080,C0931714,V0931714,10000,07-12-2025,1
CL0036081,C0931715,V0931715,10000,07-12-2025,1
CL0036082,C0931716,V0931716,10000,07-12-2025,1
CL0036083,C0931717,V0931717,10000,07-12-2025,1
CL0036084,C0931718,V0931718,10000,07-12-2025,1
CL0036085,C0931719,V0931719,10000,07-12-2025,1
CL0036086,C0931720,V0931720,10000,07-12-2025,1
CL0036087,C0931721,V0931721,10000,07-12-2025,1
CL0036088,C0931722,V0931722,10000,07-12-2025,1
CL0036089,C0931723,V0931723,10000,07-12-2025,1
CL0036090,C0931724,V0931724,10000,07-12-2025,1
CL0036091,C0931725,V0931725,10000,07-12-2025,1
CL0036092,C0931726,V0931726,10000,07-12-2025,1
CL0036093,C0931727,V0931727,10000,07-12-2025,1
CL0036094,C0931728,V0931728,10000,07-12-2025,1
CL0036095,C0931729,V0931729,10000,07-12-2025,1
CL0036096,C0931730,V0931730,10000,07-12-2025,1
CL0036097,C0931731,V0931731,10000,07-12-2025,1
CL0036098,C0931732,V0931732,10000,07-12-2025,1
CL0036099,C0931733,V0931733,10000,07-12-2025,1
CL0036100,C0931734,V0931734,10000,07-12-2025,1
CL0036101,C0931735,V0931735,10000,07-12-2025,1
CL0036102,C0931736,V0931736,10000,07-12-2025,1
CL0036103,C0931737,V0931737,10000,07-12-2025,1
CL0036104,C0931738,V0931738,10000,07-12-2025,1
CL0036105,C0931739,V0931739,10000,07-12-2025,1
CL0036106,C0931740,V0931740,10000,07-12-2025,1
CL0036107,C0931741,V0931741,10000,07-12-2025,1
CL0036108,C0931742,V0931742,10000,07-12-2025,1
CL0036109,C0931743,V0931743,10000,07-12-2025,1
CL0036110,C0931744,V0931744,10000,07-12-2025,1
CL0036111,C0931745,V0931745,10000,07-12-2025,1
CL0036112,C0931746,V0931746,10000,07-12-2025,1
CL0036113,C0931747,V0931747,10000,07-12-2025,1
CL0036114,C0931748,V0931748,10000,07-12-2025,1
CL0036115,C0931749,V0931749,10000,07-12-2025,1
CL0036116,C0931750,V0931750,10000,07-12-2025,1
CL0036117,C0931751,V0931751,10000,07-12-2025,1
CL0036118,C0931752,V0931752,10000,07-12-2025,1
CL0036119,C0931753,V0931753,10000,07-12-2025,1
CL0036120,C0931754,V0931754,10000,07-12-2025,1
CL0036121,C0931755,V0931755,10000,07-12-2025,1
CL0036122,C0931756,V0931756,10000,07-12-2025,1
CL0036123,C0931757,V0931757,10000,07-12-2025,1
CL0036124,C0931758,V0931758,10000,07-12-2025,1
CL0036125,C0931759,V0931759,10000,07-12-2025,1
CL0036126,C0931760,V0931760,10000,07-12-2025,1
CL0036127,C0931761,V0931761,10000,07-12-2025,1
CL0036128,C0931762,V0931762,10000,07-12-2025,1
CL0036129,C0931763,V0931763,10000,07-12-2025,1
CL0036130,C0931764,V0931764,10000,07-12-2025,1
CL0036131,C0931765,V0931765,10000,07-12-2025,1
CL0036132,C0931766,V0931766,10000,07-12-2025,1
CL0036133,C0931767,V0931767,10000,07-12-2025,1
CL0036134,C0931768,V0931768,10000,07-12-2025,1
CL0036135,C0931769,V0931769,10000,07-12-2025,1
CL0036136,C0931770,V0931770,10000,07-12-2025,1
CL0036137,C0931771,V0931771,10000,07-12-2025,1
CL0036138,C0931772,V0931772,10000,07-12-2025,1
CL0036139,C0931773,V0931773,10000,07-12-2025,1
CL0036140,C0931774,V0931774,10000,07-12-2025,1
CL0036141,C0931775,V0931775,10000,07-12-2025,1
CL0036142,C0931776,V0931776,10000,07-12-2025,1
CL0036143,C0931777,V0931777,10000,07-12-2025,1
CL0036144,C0931778,V0931778,10000,07-12-2025,1
CL0036145,C0931779,V0931779,10000,07-12-2025,1
CL0036146,C0931780,V0931780,10000,07-12-2025,1
CL0036147,C0931781,V0931781,10000,07-12-2025,1
CL0036148,C0931782,V0931782,10000,07-12-2025,1
CL0036149,C0931783,V0931783,10000,07-12-2025,1
CL0036150,C0931784,V0931784,10000,07-12-2025,1
CL0036151,C0931785,V0931785,10000,07-12-2025,1
CL0036152,C0931786,V0931786,10000,07-12-2025,1
CL0036153,C0931787,V0931787,10000,07-12-2025,1
CL0036154,C0931788,V0931788,10000,07-12-2025,1
CL0036155,C0931789,V0931789,10000,07-12-2025,1
CL0036156,C0931790,V0931790,10000,07-12-2025,1
CL0036157,C0931791,V0931791,10000,07-12-2025,1
CL0036158,C0931792,V0931792,10000,07-12-2025,1
CL0036159,C0931793,V0931793,10000,07-12-2025,1
CL0036160,C0931794,V0931794,10000,07-12-2025,1
CL0036161,C0931795,V0931795,10000,07-12-2025,1
CL0036162,C0931796,V0931796,10000,07-12-2025,1
CL0036163,C0931797,V0931797,10000,07-12-2025,1
CL0036164,C0931798,V0931798,10000,07-12-2025,1
CL0036165,C0931799,V0931799,10000,07-12-2025,1
CL0036166,C0931800,V0931800,10000,07-12-2025,1
CL0036167,C0931801,V0931801,10000,07-12-2025,1
CL0036168,C0931802,V0931802,10000,07-12-2025,1
CL0036169,C0931803,V0931803,10000,07-12-2025,1
CL0036170,C0931804,V0931804,10000,07-12-2025,1
CL0036171,C0931805,V0931805,10000,07-12-2025,1
CL0036172,C0931806,V0931806,10000,07-12-2025,1
CL0036173,C0931807,V0931807,10000,07-12-2025,1
CL0036174,C0931808,V0931808,10000,07-12-2025,1
CL0036175,C0931809,V0931809,10000,07-12-2025,1
CL0036176,C0931810,V0931810,10000,07-12-2025,1
CL0036177,C0931811,V0931811,10000,07-12-2025,1
CL0036178,C0931812,V0931812,10000,07-12-2025,1
CL0036179,C0931813,V0931813,10000,07-12-2025,1
CL0036180,C0931814,V0931814,10000,07-12-2025,1
CL0036181,C0931815,V0931815,10000,07-12-2025,1
CL0036182,C0931816,V0931816,10000,07-12-2025,1
CL0036183,C0931817,V0931817,10000,07-12-2025,1
CL0036184,C0931818,V0931818,10000,07-12-2025,1
CL0036185,C0931819,V0931819,10000,07-12-2025,1
CL0036186,C0931820,V0931820,10000,07-12-2025,1
CL0036187,C0931821,V0931821,10000,07-12-2025,1
CL0036188,C0931822,V0931822,10000,07-12-2025,1
CL0036189,C0931823,V0931823,10000,07-12-2025,1
CL0036190,C0931824,V0931824,10000,07-12-2025,1
CL0036191,C0931825,V0931825,10000,07-12-2025,1
CL0036192,C0931826,V0931826,10000,07-12-2025,1
CL0036193,C0931827,V0931827,10000,07-12-2025,1
CL0036194,C0931828,V0931828,10000,07-12-2025,1
CL0036195,C0931829,V0931829,10000,07-12-2025,1
CL0036196,C0931830,V0931830,10000,07-12-2025,1
CL0036197,C0931831,V0931831,10000,07-12-2025,1
CL0036198,C0931832,V0931832,10000,07-12-2025,1
CL0036199,C0931833,V0931833,10000,07-12-2025,1
CL0036200,C0931834,V0931834,10000,07-12-2025,1
CL0036201,C0931835,V0931835,10000,07-12-2025,1
CL0036202,C0931836,V0931836,10000,07-12-2025,1
CL0036203,C0931837,V0931837,10000,07-12-2025,1
CL0036204,C0931838,V0931838,10000,07-12-2025,1
CL0036205,C0931839,V0931839,10000,07-12-2025,1
CL0036206,C0931840,V0931840,10000,07-12-2025,1
CL0036207,C0931841,V0931841,10000,07-12-2025,1
CL0036208,C0931842,V0931842,10000,07-12-2025,1
CL0036209,C0931843,V0931843,10000,07-12-2025,1
CL0036210,C0931844,V0931844,10000,07-12-2025,1
CL0036211,C0931845,V0931845,10000,07-12-2025,1
CL0036212,C0931846,V0931846,10000,07-12-2025,1
CL0036213,C0931847,V0931847,10000,07-12-2025,1
CL0036214,C0931848,V0931848,10000,07-12-2025,1
CL0036215,C0931849,V0931849,10000,07-12-2025,1
CL0036216,C0931850,V0931850,10000,07-12-2025,1
CL0036217,C0931851,V0931851,10000,07-12-2025,1
CL0036218,C0931852,V0931852,10000,07-12-2025,1
CL0036219,C0931853,V0931853,10000,07-12-2025,1
CL0036220,C0931854,V0931854,10000,07-12-2025,1
CL0036221,C0931855,V0931855,10000,07-12-2025,1
CL0036222,C0931856,V0931856,10000,07-12-2025,1
CL0036223,C0931857,V0931857,10000,07-12-2025,1
CL0036224,C0931858,V0931858,10000,07-12-2025,1
CL0036225,C0931859,V0931859,10000,07-12-2025,1
CL0036226,C0931860,V0931860,10000,07-12-2025,1
CL0036227,C0931861,V0931861,10000,07-12-2025,1
CL0036228,C0931862,V0931862,10000,07-12-2025,1
CL0036229,C0931863,V0931863,10000,07-12-2025,1
CL0036230,C0931864,V0931864,10000,07-12-2025,1
CL0036231,C0932247,V0932247,10000,07-12-2025,1
CL0036232,C0932248,V0932248,10000,07-12-2025,1
CL0036233,C0932249,V0932249,10000,07-12-2025,1
CL0036234,C0932250,V0932250,10000,07-12-2025,1
CL0036235,C0932251,V0932251,10000,07-12-2025,1
CL0036236,C0932252,V0932252,10000,07-12-2025,1
CL0036237,C0932253,V0932253,10000,07-12-2025,1
CL0036238,C0932254,V0932254,10000,07-12-2025,1
CL0036239,C0932255,V0932255,10000,07-12-2025,1
CL0036240,C0932256,V0932256,10000,07-12-2025,1
CL0036241,C0932257,V0932257,10000,07-12-2025,1
CL0036242,C0932258,V0932258,10000,07-12-2025,1
CL0036243,C0932259,V0932259,10000,07-12-2025,1
CL0036244,C0932260,V0932260,10000,07-12-2025,1
CL0036245,C0932261,V0932261,10000,07-12-2025,1
CL0036246,C0932262,V0932262,10000,07-12-2025,1
CL0036247,C0932263,V0932263,10000,07-12-2025,1
CL0036248,C0932264,V0932264,10000,07-12-2025,1
CL0036249,C0932265,V0932265,10000,07-12-2025,1
CL0036250,C0932266,V0932266,10000,07-12-2025,1
CL0036251,C0932267,V0932267,10000,07-12-2025,1
CL0036252,C0932268,V0932268,10000,07-12-2025,1
CL0036253,C0932269,V0932269,10000,07-12-2025,1
CL0036254,C0932270,V0932270,10000,07-12-2025,1
CL0036255,C0932271,V0932271,10000,07-12-2025,1
CL0036256,C0932272,V0932272,10000,07-12-2025,1
CL0036257,C0932273,V0932273,10000,07-12-2025,1
CL0036258,C0932274,V0932274,10000,07-12-2025,1
CL0036259,C0932275,V0932275,10000,07-12-2025,1
CL0036260,C0932276,V0932276,10000,07-12-2025,1
CL0036261,C0932277,V0932277,10000,07-12-2025,1
CL0036262,C0932278,V0932278,10000,07-12-2025,1
CL0036263,C0932279,V0932279,10000,07-12-2025,1
CL0036264,C0932280,V0932280,10000,07-12-2025,1
CL0036265,C0932281,V0932281,10000,07-12-2025,1
CL0036266,C0932282,V0932282,10000,07-12-2025,1
CL0036267,C0932283,V0932283,10000,07-12-2025,1
CL0036268,C0932284,V0932284,10000,07-12-2025,1
CL0036269,C0932285,V0932285,10000,07-12-2025,1
CL0036270,C0932286,V0932286,10000,07-12-2025,1
CL0036271,C0932287,V0932287,10000,07-12-2025,1
CL0036272,C0932288,V0932288,10000,07-12-2025,1
CL0036273,C0932289,V0932289,10000,07-12-2025,1
CL0036274,C0932290,V0932290,10000,07-12-2025,1
CL0036275,C0932291,V0932291,10000,07-12-2025,1
CL0036276,C0932292,V0932292,10000,07-12-2025,1
CL0036277,C0932293,V0932293,10000,07-12-2025,1
CL0036278,C0932294,V0932294,10000,07-12-2025,1
CL0036279,C0932295,V0932295,10000,07-12-2025,1
CL0036280,C0932296,V0932296,10000,07-12-2025,1
CL0036281,C0932297,V0932297,10000,07-12-2025,1
CL0036282,C0932298,V0932298,10000,07-12-2025,1
CL0036283,C0932299,V0932299,10000,07-12-2025,1
CL0036284,C0932300,V0932300,10000,07-12-2025,1
CL0036285,C0932301,V0932301,10000,07-12-2025,1
CL0036286,C0932302,V0932302,10000,07-12-2025,1
CL0036287,C0932303,V0932303,10000,07-12-2025,1
CL0036288,C0932304,V0932304,10000,07-12-2025,1
CL0036289,C0932305,V0932305,10000,07-12-2025,1
CL0036290,C0932306,V0932306,10000,07-12-2025,1
CL0036291,C0932307,V0932307,10000,07-12-2025,1
CL0036292,C0932308,V0932308,10000,07-12-2025,1
CL0036293,C0932309,V0932309,10000,07-12-2025,1
CL0036294,C0932310,V0932310,10000,07-12-2025,1
CL0036295,C0932311,V0932311,10000,07-12-2025,1
CL0036296,C0932312,V0932312,10000,07-12-2025,1
CL0036297,C0932313,V0932313,10000,07-12-2025,1
CL0036298,C0932314,V0932314,10000,07-12-2025,1
CL0036299,C0932315,V0932315,10000,07-12-2025,1
CL0036300,C0932316,V0932316,10000,07-12-2025,1
CL0036301,C0932317,V0932317,10000,07-12-2025,1
CL0036302,C0932318,V0932318,10000,07-12-2025,1
CL0036303,C0932319,V0932319,10000,07-12-2025,1
CL0036304,C0932320,V0932320,10000,07-12-2025,1
CL0036305,C0932321,V0932321,10000,07-12-2025,1
CL0036306,C0932322,V0932322,10000,07-12-2025,1
CL0036307,C0932323,V0932323,10000,07-12-2025,1
CL0036308,C0932324,V0932324,10000,07-12-2025,1
CL0036309,C0932325,V0932325,10000,07-12-2025,1
CL0036310,C0932326,V0932326,10000,07-12-2025,1
CL0036311,C0932327,V0932327,10000,07-12-2025,1
CL0036312,C0932328,V0932328,10000,07-12-2025,1
CL0036313,C0932329,V0932329,10000,07-12-2025,1
CL0036314,C0932330,V0932330,10000,07-12-2025,1
CL0036315,C0932331,V0932331,10000,07-12-2025,1
CL0036316,C0932332,V0932332,10000,07-12-2025,1
CL0036317,C0932333,V0932333,10000,07-12-2025,1
CL0036318,C0932334,V0932334,10000,07-12-2025,1
CL0036319,C0932335,V0932335,10000,07-12-2025,1
CL0036320,C0932336,V0932336,10000,07-12-2025,1
CL0036321,C0932337,V0932337,10000,07-12-2025,1
CL0036322,C0932338,V0932338,10000,07-12-2025,1
CL0036323,C0932339,V0932339,10000,07-12-2025,1
CL0036324,C0932340,V0932340,10000,07-12-2025,1
CL0036325,C0932341,V0932341,10000,07-12-2025,1
CL0036326,C0932342,V0932342,10000,07-12-2025,1
CL0036327,C0932343,V0932343,10000,07-12-2025,1
CL0036328,C0932344,V0932344,10000,07-12-2025,1
CL0036329,C0932345,V0932345,10000,07-12-2025,1
CL0036330,C0932346,V0932346,10000,07-12-2025,1
CL0036331,C0932347,V0932347,10000,07-12-2025,1
CL0036332,C0932348,V0932348,10000,07-12-2025,1
CL0036333,C0932349,V0932349,10000,07-12-2025,1
CL0036334,C0932350,V0932350,10000,07-12-2025,1
CL0036335,C0932351,V0932351,10000,07-12-2025,1
CL0036336,C0932352,V0932352,10000,07-12-2025,1
CL0036337,C0932353,V0932353,10000,07-12-2025,1
CL0036338,C0932354,V0932354,10000,07-12-2025,1
CL0036339,C0932355,V0932355,10000,07-12-2025,1
